PERMNO,DATE,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret
93436,30JUL2015,252,1.1258%,0.0002,1.2640,0.4133,-0.4603,2.1123%,2.3691%,20.5023%,0.7817%
93436,31JUL2015,252,-0.2399%,0.0001,1.2719,0.4050,-0.4462,2.1128%,2.3637%,20.0998%,-0.8572%
93436,03AUG2015,252,-2.3145%,-0.0001,1.2884,0.4306,-0.4288,2.0929%,2.3524%,20.8418%,-1.8249%
93436,04AUG2015,252,2.4193%,-0.0001,1.2794,0.4324,-0.4299,2.0976%,2.3530%,20.5270%,2.5310%
93436,05AUG2015,252,1.4458%,-0.0001,1.2852,0.4219,-0.4375,2.0979%,2.3546%,20.6160%,0.8176%
93436,06AUG2015,252,-8.8846%,-0.0007,1.3076,0.3741,-0.7841,2.1172%,2.4057%,22.5475%,-6.6642%
93436,07AUG2015,252,-1.4708%,-0.0008,1.3184,0.3844,-0.7693,2.1141%,2.4060%,22.7959%,-1.0478%
93436,10AUG2015,252,-0.5649%,-0.0008,1.3255,0.3604,-0.8121,2.1076%,2.4039%,23.1350%,-1.8150%
93436,11AUG2015,252,-1.5634%,-0.0009,1.3178,0.3291,-0.8034,2.0949%,2.3891%,23.1077%,0.1244%
93436,12AUG2015,252,0.3370%,-0.0010,1.3189,0.3373,-0.8084,2.0939%,2.3891%,23.1856%,0.0221%
93436,13AUG2015,252,1.8222%,-0.0008,1.3208,0.3194,-0.8103,2.0983%,2.3919%,23.0404%,2.2233%
93436,14AUG2015,252,0.2639%,-0.0008,1.3210,0.3198,-0.8092,2.0983%,2.3918%,23.0346%,-0.0003%
93436,17AUG2015,252,4.8694%,-0.0008,1.3295,0.3310,-0.8635,2.1086%,2.4114%,23.5372%,3.2450%
93436,18AUG2015,252,2.2471%,-0.0005,1.3366,0.3241,-0.8402,2.1138%,2.4149%,23.3821%,3.2438%
93436,19AUG2015,252,-2.0980%,-0.0005,1.3488,0.3216,-0.8357,2.1116%,2.4173%,23.6950%,-1.0995%
93436,20AUG2015,252,-5.1205%,-0.0006,1.3698,0.3199,-0.8502,2.1136%,2.4388%,24.8947%,-1.5379%
93436,21AUG2015,252,-4.7114%,-0.0006,1.3898,0.2870,-0.8575,2.1145%,2.4567%,25.9150%,-1.1294%
93436,24AUG2015,252,-5.1567%,-0.0006,1.3932,0.2841,-0.8512,2.1140%,2.4772%,27.1742%,-0.1798%
93436,25AUG2015,252,0.5300%,-0.0006,1.3775,0.3020,-0.8711,2.1133%,2.4733%,26.9911%,1.4334%
93436,26AUG2015,252,2.1861%,-0.0007,1.3289,0.3679,-0.8508,2.1185%,2.4772%,26.8606%,-2.7773%
93436,27AUG2015,252,8.0724%,-0.0005,1.4003,0.3327,-0.7687,2.1470%,2.5289%,27.9208%,5.6547%
93436,28AUG2015,252,2.2593%,-0.0004,1.4041,0.3636,-0.7565,2.1492%,2.5329%,28.0036%,1.6650%
93436,31AUG2015,252,0.2334%,-0.0004,1.3969,0.3907,-0.6914,2.1504%,2.5291%,27.7029%,2.0515%
93436,01SEP2015,252,-4.1877%,-0.0006,1.4019,0.3555,-0.6901,2.1267%,2.5201%,28.7851%,-0.5758%
93436,02SEP2015,252,3.7967%,-0.0006,1.4073,0.3492,-0.7014,2.1270%,2.5308%,29.3652%,0.6880%
93436,03SEP2015,252,-0.8559%,-0.0007,1.4088,0.3554,-0.7006,2.1236%,2.5290%,29.4881%,-0.4574%
93436,04SEP2015,252,-1.4823%,-0.0005,1.4169,0.3403,-0.6998,2.1119%,2.5236%,29.9616%,-0.2468%
93436,08SEP2015,252,2.5793%,-0.0006,1.4056,0.3370,-0.6778,2.1109%,2.5266%,30.1958%,-1.2710%
93436,09SEP2015,252,0.2982%,-0.0005,1.3920,0.3411,-0.6714,2.1157%,2.5254%,29.8099%,2.2159%
93436,10SEP2015,252,-0.1728%,-0.0006,1.3902,0.3437,-0.6651,2.1166%,2.5247%,29.7102%,-1.0422%
93436,11SEP2015,252,0.7083%,-0.0006,1.3907,0.3493,-0.6577,2.1164%,2.5250%,29.7439%,-0.2970%
93436,14SEP2015,252,1.1789%,-0.0005,1.3889,0.3515,-0.6564,2.1192%,2.5260%,29.6142%,1.7618%
93436,15SEP2015,252,0.1501%,-0.0002,1.3708,0.2436,-0.5833,2.0607%,2.4600%,29.8325%,-1.2903%
93436,16SEP2015,252,3.4231%,-0.0001,1.3768,0.2599,-0.5515,2.0637%,2.4635%,29.8260%,2.5224%
93436,17SEP2015,252,-0.0686%,-0.0002,1.3783,0.2532,-0.5283,2.0644%,2.4635%,29.7765%,-0.8983%
93436,18SEP2015,252,-0.5533%,-0.0001,1.3694,0.2554,-0.5478,2.0654%,2.4631%,29.6853%,1.0588%
93436,21SEP2015,252,1.3737%,-0.0000,1.3709,0.2214,-0.5111,2.0670%,2.4621%,29.5186%,1.8077%
93436,22SEP2015,252,-1.2339%,0.0001,1.3571,0.1993,-0.5111,2.0632%,2.4528%,29.2456%,0.6704%
93436,23SEP2015,252,0.0460%,0.0001,1.3597,0.2036,-0.5104,2.0623%,2.4528%,29.3056%,0.3625%
93436,24SEP2015,252,0.7891%,0.0002,1.3611,0.2109,-0.5075,2.0636%,2.4529%,29.2239%,1.4890%
93436,25SEP2015,252,-2.3601%,0.0001,1.3630,0.2235,-0.5298,2.0641%,2.4540%,29.2536%,-0.7554%
93436,28SEP2015,252,-3.3008%,0.0002,1.3580,0.2214,-0.5171,2.0629%,2.4630%,29.8495%,0.9580%
93436,29SEP2015,252,-0.7165%,0.0002,1.3574,0.2225,-0.5221,2.0627%,2.4632%,29.8778%,-0.1052%
93436,30SEP2015,252,0.7095%,0.0002,1.3418,0.2319,-0.5067,2.0665%,2.4626%,29.5856%,-1.9988%
93436,01OCT2015,252,-3.4299%,-0.0000,1.3477,0.2593,-0.5022,2.0774%,2.4714%,29.3487%,-3.5207%
93436,02OCT2015,252,3.2058%,-0.0001,1.3472,0.2053,-0.5043,2.0623%,2.4623%,29.8544%,0.7055%
93436,05OCT2015,252,-0.5736%,-0.0003,1.3198,0.1630,-0.5607,2.0700%,2.4608%,29.2395%,-2.9177%
93436,06OCT2015,252,-1.9053%,-0.0004,1.3241,0.1913,-0.5789,2.0624%,2.4602%,29.7258%,-0.3775%
93436,07OCT2015,252,-3.9344%,-0.0007,1.3127,0.1346,-0.5841,2.0871%,2.4725%,28.7482%,-5.4614%
93436,08OCT2015,252,-2.2590%,-0.0007,1.3168,0.1171,-0.6242,2.0899%,2.4765%,28.7876%,-2.9662%
93436,09OCT2015,252,-2.6597%,-0.0009,1.3381,0.1412,-0.5468,2.0974%,2.4815%,28.5635%,-3.5039%
93436,12OCT2015,252,-2.3155%,-0.0007,1.3063,0.1473,-0.5011,2.0710%,2.4365%,27.7525%,-2.3790%
93436,13OCT2015,252,1.7024%,-0.0005,1.2774,0.1851,-0.4351,2.0714%,2.4166%,26.5282%,3.1088%
93436,14OCT2015,252,-1.0810%,-0.0005,1.2772,0.1786,-0.4362,2.0711%,2.4166%,26.5486%,-0.2801%
93436,15OCT2015,252,2.0426%,-0.0005,1.2794,0.1551,-0.4215,2.0701%,2.4189%,26.7592%,-0.1095%
93436,16OCT2015,252,2.5756%,-0.0004,1.2842,0.1696,-0.4191,2.0714%,2.4225%,26.8862%,2.0514%
93436,19OCT2015,252,0.4802%,-0.0003,1.2869,0.1511,-0.4267,2.0709%,2.4225%,26.9174%,0.1747%
93436,20OCT2015,252,-6.6068%,-0.0006,1.2855,0.1184,-0.5484,2.1028%,2.4569%,26.7455%,-5.9017%
93436,21OCT2015,252,-1.3801%,-0.0006,1.2896,0.1226,-0.5451,2.1029%,2.4548%,26.6150%,-0.4398%
93436,22OCT2015,252,0.7759%,-0.0006,1.2822,0.1268,-0.5483,2.1033%,2.4527%,26.4612%,-0.8775%
93436,23OCT2015,252,-1.2422%,-0.0007,1.2700,0.1322,-0.5258,2.1110%,2.4512%,25.8304%,-2.9414%
93436,26OCT2015,252,2.9509%,-0.0006,1.2667,0.1005,-0.5674,2.1184%,2.4583%,25.7420%,2.8713%
93436,27OCT2015,252,-2.2810%,-0.0004,1.2673,0.1435,-0.5522,2.0920%,2.4354%,26.2178%,-2.1835%
93436,28OCT2015,252,1.2408%,-0.0008,1.2124,-0.0696,-0.6173,2.0327%,2.3614%,25.9001%,-0.4067%
93436,29OCT2015,252,-0.6245%,-0.0007,1.2121,-0.0631,-0.6058,2.0310%,2.3586%,25.8488%,-0.4871%
93436,30OCT2015,252,-2.2209%,-0.0008,1.2184,-0.0635,-0.5946,2.0343%,2.3626%,25.8634%,-2.0384%
93436,02NOV2015,252,3.3151%,-0.0007,1.2297,-0.0361,-0.5866,2.0378%,2.3706%,26.1078%,1.8342%
93436,03NOV2015,252,-2.5445%,-0.0008,1.2253,-0.0552,-0.6028,2.0447%,2.3758%,25.9300%,-2.7769%
93436,04NOV2015,252,11.1735%,-0.0003,1.2076,-0.0081,-0.6476,2.1656%,2.4766%,23.5402%,11.3174%
93436,05NOV2015,252,0.0604%,-0.0002,1.2158,-0.0250,-0.6006,2.1554%,2.4675%,23.6990%,0.4811%
93436,06NOV2015,252,0.2546%,-0.0003,1.2094,-0.0211,-0.5752,2.1435%,2.4518%,23.5687%,0.2855%
93436,09NOV2015,252,-3.0255%,-0.0004,1.2179,-0.0132,-0.5706,2.1466%,2.4591%,23.7987%,-1.8989%
93436,10NOV2015,252,-3.9187%,-0.0005,1.2152,-0.0170,-0.5862,2.1607%,2.4710%,23.5397%,-3.9515%
93436,11NOV2015,252,1.1917%,-0.0006,1.2106,-0.0295,-0.5800,2.1515%,2.4606%,23.5408%,1.6002%
93436,12NOV2015,252,-2.8026%,-0.0006,1.2195,-0.0068,-0.5706,2.1521%,2.4663%,23.8595%,-1.3007%
93436,13NOV2015,252,-2.7003%,-0.0007,1.2252,0.0006,-0.5701,2.1524%,2.4711%,24.1274%,-1.1936%
93436,16NOV2015,252,3.4365%,-0.0007,1.2373,-0.0093,-0.5623,2.1488%,2.4744%,24.5864%,2.0074%
93436,17NOV2015,252,-0.1446%,-0.0007,1.2369,-0.0310,-0.5575,2.1466%,2.4719%,24.5857%,-0.3695%
93436,18NOV2015,252,3.3037%,-0.0006,1.2448,-0.0306,-0.5540,2.1478%,2.4791%,24.9376%,1.2727%
93436,19NOV2015,252,0.3302%,-0.0005,1.2397,-0.0877,-0.5682,2.1358%,2.4673%,25.0652%,0.3961%
93436,20NOV2015,252,-0.8070%,-0.0006,1.2375,-0.0983,-0.5634,2.1375%,2.4676%,24.9678%,-1.4183%
93436,23NOV2015,252,-1.0272%,-0.0005,1.2432,-0.1277,-0.5656,2.1301%,2.4639%,25.2596%,-1.1482%
93436,24NOV2015,252,0.2296%,-0.0005,1.2418,-0.1387,-0.5593,2.1293%,2.4618%,25.1928%,0.1993%
93436,25NOV2015,252,5.2188%,-0.0003,1.2438,-0.0779,-0.5859,2.1514%,2.4836%,24.9605%,4.9201%
93436,27NOV2015,252,0.8579%,-0.0003,1.2445,-0.0760,-0.5913,2.1516%,2.4842%,24.9847%,0.5947%
93436,30NOV2015,252,-0.5829%,-0.0002,1.2388,-0.1100,-0.6277,2.1484%,2.4824%,25.1007%,0.4081%
93436,01DEC2015,252,3.0096%,0.0000,1.2303,-0.1853,-0.5994,2.1374%,2.4671%,24.9400%,1.8923%
93436,02DEC2015,252,-2.1923%,0.0000,1.2389,-0.1809,-0.5824,2.1385%,2.4711%,25.1080%,-1.3230%
93436,03DEC2015,252,0.3104%,0.0002,1.2267,-0.1770,-0.5612,2.1421%,2.4704%,24.8108%,2.3578%
93436,04DEC2015,252,-1.0012%,0.0000,1.2002,-0.1132,-0.5236,2.1547%,2.4711%,23.9692%,-3.7451%
93436,07DEC2015,252,0.3255%,0.0001,1.1994,-0.1056,-0.5217,2.1512%,2.4678%,24.0087%,0.8844%
93436,08DEC2015,252,-1.9080%,0.0002,1.1926,-0.1396,-0.4869,2.1447%,2.4564%,23.7666%,-1.7726%
93436,09DEC2015,252,-0.9704%,0.0002,1.1902,-0.1753,-0.4928,2.1434%,2.4562%,23.8523%,0.1606%
93436,10DEC2015,252,1.1358%,0.0002,1.1798,-0.1915,-0.5012,2.1419%,2.4483%,23.4621%,0.6797%
93436,11DEC2015,252,-4.4259%,0.0002,1.2009,-0.1823,-0.4986,2.1447%,2.4644%,24.2573%,-2.1013%
93436,14DEC2015,252,0.7188%,0.0002,1.2059,-0.1878,-0.4931,2.1442%,2.4640%,24.2710%,0.0980%
93436,15DEC2015,252,1.1483%,0.0002,1.2049,-0.1898,-0.4901,2.1439%,2.4632%,24.2448%,0.2189%
93436,16DEC2015,252,6.0699%,0.0004,1.2231,-0.1719,-0.5055,2.1555%,2.4842%,24.7128%,3.9741%
93436,17DEC2015,252,-0.4776%,0.0004,1.2013,-0.1917,-0.5163,2.1545%,2.4718%,24.0233%,1.1949%
93436,18DEC2015,252,-1.2554%,0.0003,1.1687,-0.1434,-0.5056,2.1468%,2.4443%,22.8596%,0.7465%
93436,21DEC2015,252,0.9112%,0.0003,1.1685,-0.1433,-0.5057,2.1468%,2.4447%,22.8884%,-0.0184%
93436,22DEC2015,252,-1.1223%,0.0002,1.1587,-0.1510,-0.5229,2.1493%,2.4441%,22.6708%,-1.9130%
93436,23DEC2015,252,-0.1087%,0.0002,1.1514,-0.1589,-0.5290,2.1507%,2.4436%,22.5399%,-1.3026%
93436,24DEC2015,252,0.3788%,0.0002,1.1510,-0.1588,-0.5279,2.1507%,2.4435%,22.5258%,0.5409%
93436,28DEC2015,252,-0.7026%,0.0001,1.1486,-0.1645,-0.5179,2.1477%,2.4390%,22.4615%,-0.6381%
93436,29DEC2015,252,3.5990%,0.0002,1.1593,-0.1567,-0.5168,2.1518%,2.4485%,22.7714%,2.2576%
93436,30DEC2015,252,0.3794%,0.0003,1.1540,-0.1590,-0.5149,2.1523%,2.4466%,22.6110%,1.1332%
93436,31DEC2015,252,0.8064%,0.0003,1.1502,-0.1734,-0.5050,2.1547%,2.4470%,22.4634%,1.9468%
93436,04JAN2016,252,-6.9164%,0.0002,1.1839,-0.1184,-0.5296,2.1756%,2.4845%,23.3241%,-4.9758%
93436,05JAN2016,252,0.0089%,0.0003,1.1646,-0.1120,-0.5537,2.1703%,2.4700%,22.7921%,-0.1503%
93436,06JAN2016,252,-1.9648%,0.0002,1.1749,-0.0879,-0.5412,2.1684%,2.4730%,23.1204%,-0.4082%
93436,07JAN2016,252,-1.5477%,0.0003,1.1704,-0.0915,-0.5581,2.1666%,2.4751%,23.3714%,1.3423%
93436,08JAN2016,252,-2.1563%,0.0004,1.1937,-0.0869,-0.5640,2.1617%,2.4789%,23.9552%,-0.9243%
93436,11JAN2016,252,-1.4929%,0.0004,1.1897,-0.0769,-0.5781,2.1620%,2.4778%,23.8701%,-1.2626%
93436,12JAN2016,252,1.0200%,0.0004,1.1839,-0.0656,-0.5815,2.1601%,2.4747%,23.8139%,-0.3249%
93436,13JAN2016,252,-4.6007%,0.0003,1.1958,-0.0615,-0.5925,2.1597%,2.4912%,24.8449%,-1.0165%
93436,14JAN2016,252,2.9305%,0.0006,1.1864,-0.0429,-0.6331,2.1341%,2.4718%,25.4569%,0.7322%
93436,15JAN2016,252,-0.5772%,0.0006,1.1763,-0.0159,-0.6452,2.1358%,2.4720%,25.3498%,1.8275%
93436,19JAN2016,252,-0.1317%,0.0006,1.1828,-0.0060,-0.6437,2.1346%,2.4717%,25.4162%,0.0501%
93436,20JAN2016,252,-2.9406%,0.0006,1.1913,-0.0906,-0.6234,2.1396%,2.4786%,25.4829%,-2.6220%
93436,21JAN2016,252,0.6392%,0.0005,1.1879,-0.0631,-0.6365,2.1353%,2.4743%,25.5277%,0.0506%
93436,22JAN2016,252,1.2902%,0.0004,1.1696,-0.0795,-0.6461,2.1361%,2.4704%,25.2387%,-1.3009%
93436,25JAN2016,252,-3.0462%,0.0003,1.1824,-0.0601,-0.6174,2.1387%,2.4780%,25.5085%,-1.6917%
93436,26JAN2016,252,-1.4360%,0.0001,1.1606,-0.1128,-0.6749,2.1402%,2.4743%,25.1815%,-2.4924%
93436,27JAN2016,252,-2.8363%,0.0000,1.1679,-0.1268,-0.6931,2.1387%,2.4807%,25.6696%,-0.4785%
93436,28JAN2016,252,0.8667%,0.0001,1.1578,-0.1386,-0.7019,2.1354%,2.4730%,25.4379%,1.0999%
93436,29JAN2016,252,0.7907%,-0.0000,1.1313,-0.1686,-0.7241,2.1351%,2.4666%,25.0708%,-1.8249%
93436,01FEB2016,252,3.0021%,0.0000,1.1329,-0.1751,-0.7566,2.1396%,2.4733%,25.1632%,2.2919%
93436,02FEB2016,252,-7.1900%,-0.0003,1.1586,-0.1556,-0.7656,2.1567%,2.5042%,25.8262%,-5.2029%
93436,03FEB2016,252,-5.0881%,-0.0006,1.1341,-0.1515,-0.8179,2.1776%,2.5144%,24.9948%,-5.3304%
93436,04FEB2016,252,1.0664%,-0.0005,1.1362,-0.1458,-0.8092,2.1787%,2.5154%,24.9793%,1.0830%
93436,05FEB2016,252,-7.2606%,-0.0007,1.1628,-0.1029,-0.8758,2.1904%,2.5549%,26.4954%,-3.7566%
93436,08FEB2016,252,-8.9852%,-0.0009,1.1946,-0.1206,-0.9408,2.2262%,2.6138%,27.4643%,-6.5036%
93436,09FEB2016,252,0.1757%,-0.0009,1.1958,-0.1172,-0.9414,2.2256%,2.6139%,27.5004%,-0.0179%
93436,10FEB2016,252,-3.0894%,-0.0010,1.2051,-0.1265,-0.9407,2.2314%,2.6205%,27.4900%,-3.6060%
93436,11FEB2016,252,4.7331%,-0.0007,1.1806,-0.1179,-1.0420,2.2487%,2.6366%,27.2570%,4.8143%
93436,12FEB2016,252,0.3788%,-0.0005,1.1975,-0.0962,-1.0496,2.2189%,2.6209%,28.3228%,-0.8656%
93436,16FEB2016,252,2.7344%,-0.0005,1.1990,-0.0942,-1.0512,2.2188%,2.6267%,28.6466%,0.0688%
93436,17FEB2016,252,8.7066%,-0.0003,1.2359,-0.1089,-1.0972,2.2499%,2.6842%,29.7425%,5.9174%
93436,18FEB2016,252,-1.1323%,-0.0002,1.2363,-0.1072,-1.1055,2.2494%,2.6851%,29.8205%,-0.2835%
93436,19FEB2016,252,-0.1139%,-0.0004,1.2362,-0.1219,-1.0889,2.2408%,2.6755%,29.8547%,-0.7853%
93436,22FEB2016,252,6.6995%,-0.0002,1.2616,-0.1214,-1.0613,2.2629%,2.7042%,29.9754%,5.2039%
93436,23FEB2016,252,-0.2982%,-0.0000,1.2566,-0.1186,-1.0876,2.2432%,2.6895%,30.4360%,0.7557%
93436,24FEB2016,252,1.0101%,0.0000,1.2588,-0.1140,-1.0755,2.2420%,2.6886%,30.4634%,0.0878%
93436,25FEB2016,252,4.7095%,0.0002,1.2731,-0.1301,-1.0713,2.2523%,2.7050%,30.6657%,3.5222%
93436,26FEB2016,252,1.5526%,0.0002,1.2744,-0.1133,-1.0517,2.2541%,2.7046%,30.5405%,1.9696%
93436,29FEB2016,252,0.8353%,0.0004,1.2691,-0.0924,-1.0370,2.2564%,2.7026%,30.2963%,2.0608%
93436,01MAR2016,252,-2.9073%,0.0003,1.2322,-0.0399,-1.0802,2.2672%,2.7024%,29.6108%,-5.5345%
93436,02MAR2016,252,1.0679%,0.0003,1.2379,-0.0205,-1.0730,2.2650%,2.7023%,29.7454%,1.1456%
93436,03MAR2016,252,3.9291%,0.0004,1.2496,0.0188,-1.0240,2.2764%,2.7120%,29.5427%,3.9819%
93436,04MAR2016,252,2.7077%,0.0006,1.2545,0.0386,-1.0184,2.2796%,2.7167%,29.5850%,2.5257%
93436,07MAR2016,252,2.1140%,0.0007,1.2520,0.0923,-0.9850,2.2822%,2.7112%,29.1450%,2.3136%
93436,08MAR2016,252,-1.3103%,0.0008,1.2557,0.0993,-0.9831,2.2783%,2.7107%,29.3622%,-0.0772%
93436,09MAR2016,252,3.0207%,0.0009,1.2676,0.0994,-0.9607,2.2835%,2.7170%,29.3644%,2.7939%
93436,10MAR2016,252,-1.6961%,0.0007,1.2675,0.0861,-0.9849,2.2801%,2.7171%,29.5822%,-0.8679%
93436,11MAR2016,252,1.1307%,0.0008,1.2748,0.1027,-0.9666,2.2747%,2.7164%,29.8764%,-0.8099%
93436,14MAR2016,252,3.6867%,0.0010,1.2712,0.0941,-1.0018,2.2815%,2.7246%,29.8835%,2.9674%
93436,15MAR2016,252,1.4827%,0.0010,1.2605,0.0642,-0.9789,2.2849%,2.7164%,29.2470%,2.7599%
93436,16MAR2016,252,1.6442%,0.0010,1.2618,0.0689,-0.9785,2.2851%,2.7179%,29.3124%,0.7539%
93436,17MAR2016,252,2.0051%,0.0010,1.2598,0.1032,-0.9604,2.2846%,2.7141%,29.1444%,1.6060%
93436,18MAR2016,252,2.8094%,0.0013,1.2581,0.1471,-1.0020,2.2775%,2.7145%,29.6069%,1.9459%
93436,21MAR2016,252,2.3975%,0.0013,1.2564,0.1400,-1.0161,2.2800%,2.7174%,29.5972%,1.9824%
93436,22MAR2016,252,-1.7120%,0.0012,1.2577,0.1376,-1.0069,2.2833%,2.7195%,29.5035%,-2.1060%
93436,23MAR2016,252,-4.9778%,0.0010,1.2726,0.1952,-0.9813,2.2956%,2.7375%,29.6822%,-3.8872%
93436,24MAR2016,252,2.3228%,0.0011,1.2695,0.2041,-0.9735,2.2990%,2.7308%,29.1279%,2.1692%
93436,28MAR2016,252,1.1021%,0.0012,1.2682,0.2088,-0.9712,2.2969%,2.7283%,29.1245%,1.2219%
93436,29MAR2016,252,-0.0565%,0.0012,1.2614,0.1625,-0.9741,2.2898%,2.7219%,29.2295%,-2.9363%
93436,30MAR2016,252,-1.4079%,0.0011,1.2527,0.1670,-0.9774,2.2913%,2.7175%,28.9090%,-1.7345%
93436,31MAR2016,252,1.2693%,0.0011,1.2527,0.1695,-0.9822,2.2917%,2.7177%,28.8899%,0.8537%
93436,01APR2016,252,3.4034%,0.0012,1.2569,0.1596,-0.9993,2.2949%,2.7251%,29.0828%,2.0415%
93436,04APR2016,252,3.9564%,0.0013,1.2486,0.1410,-1.0449,2.3038%,2.7337%,28.9770%,3.7158%
93436,05APR2016,252,3.4333%,0.0012,1.2225,0.1536,-1.0558,2.2933%,2.7136%,28.5778%,4.2331%
93436,06APR2016,252,3.8948%,0.0013,1.2284,0.1543,-1.0697,2.2952%,2.7239%,29.0014%,1.6198%
93436,07APR2016,252,-3.0970%,0.0012,1.2370,0.1523,-1.0538,2.2985%,2.7285%,29.0344%,-1.9757%
93436,08APR2016,252,-2.7722%,0.0010,1.2329,0.1509,-1.0753,2.3038%,2.7337%,28.9826%,-2.4369%
93436,11APR2016,252,-0.0600%,0.0011,1.2331,0.1523,-1.0628,2.3047%,2.7337%,28.9234%,1.3249%
93436,12APR2016,252,-0.8403%,0.0011,1.2285,0.1496,-1.0768,2.3060%,2.7341%,28.8605%,-1.1349%
93436,13APR2016,252,2.7076%,0.0012,1.2349,0.1666,-1.0633,2.3066%,2.7379%,29.0237%,1.4756%
93436,14APR2016,252,-1.0490%,0.0011,1.2354,0.1708,-1.0629,2.3074%,2.7389%,29.0264%,-0.8849%
93436,15APR2016,252,1.0522%,0.0012,1.2350,0.1723,-1.0668,2.3072%,2.7392%,29.0570%,0.6928%
93436,18APR2016,252,-0.2475%,0.0011,1.2392,0.1799,-1.0650,2.3063%,2.7393%,29.1125%,-1.2808%
93436,19APR2016,252,-2.5642%,0.0011,1.2451,0.1845,-1.0955,2.3032%,2.7440%,29.5451%,-1.2915%
93436,20APR2016,252,1.0511%,0.0011,1.2466,0.1846,-1.0753,2.3037%,2.7420%,29.4150%,1.5199%
93436,21APR2016,252,-0.6721%,0.0009,1.2408,0.2026,-1.0748,2.2877%,2.7264%,29.5936%,-0.7409%
93436,22APR2016,252,2.1990%,0.0011,1.2429,0.2388,-1.0566,2.2911%,2.7295%,29.5399%,2.4322%
93436,25APR2016,252,-0.7606%,0.0011,1.2438,0.2393,-1.0575,2.2911%,2.7300%,29.5662%,-0.5010%
93436,26APR2016,252,0.7624%,0.0008,1.2581,0.3088,-1.0811,2.2441%,2.7046%,31.1497%,1.1004%
93436,27APR2016,252,-0.8946%,0.0008,1.2574,0.3061,-1.0883,2.2443%,2.7050%,31.1626%,-0.4206%
93436,28APR2016,252,-1.4952%,0.0007,1.2614,0.3249,-1.1040,2.2398%,2.7064%,31.5099%,-0.2670%
93436,29APR2016,252,-2.8057%,0.0006,1.2635,0.3234,-1.1097,2.2425%,2.7066%,31.3530%,-1.7113%
93436,02MAY2016,252,0.4320%,0.0007,1.2674,0.3130,-1.1208,2.2402%,2.7067%,31.4997%,-0.9810%
93436,03MAY2016,252,-3.9206%,0.0005,1.2764,0.3408,-1.1038,2.2451%,2.7156%,31.6458%,-2.8998%
93436,04MAY2016,252,-4.2011%,0.0002,1.2975,0.3474,-1.1245,2.2456%,2.7279%,32.2331%,-3.2423%
93436,05MAY2016,252,-4.9560%,0.0001,1.2973,0.3878,-1.1212,2.2636%,2.7450%,32.0006%,-4.6233%
93436,06MAY2016,252,1.6073%,0.0001,1.2967,0.3887,-1.1089,2.2624%,2.7413%,31.8900%,1.3708%
93436,09MAY2016,252,-2.7963%,-0.0000,1.3030,0.3674,-1.0353,2.2787%,2.7470%,31.1888%,-4.6327%
93436,10MAY2016,252,-0.1101%,-0.0001,1.3002,0.3571,-1.0433,2.2778%,2.7459%,31.1849%,-1.0987%
93436,11MAY2016,252,0.1294%,-0.0002,1.2959,0.3502,-1.0282,2.2759%,2.7423%,31.1256%,2.2244%
93436,12MAY2016,252,-0.8040%,-0.0001,1.2960,0.3528,-1.0279,2.2756%,2.7425%,31.1479%,-0.3117%
93436,13MAY2016,252,0.1592%,-0.0001,1.2993,0.3520,-1.0362,2.2744%,2.7424%,31.2175%,0.3946%
93436,16MAY2016,252,0.3275%,-0.0002,1.2943,0.3536,-1.0279,2.2732%,2.7397%,31.1540%,-1.3209%
93436,17MAY2016,252,-1.7428%,-0.0001,1.2943,0.3599,-1.0246,2.2726%,2.7418%,31.2981%,0.4060%
93436,18MAY2016,252,3.1809%,0.0000,1.2957,0.3790,-0.9803,2.2858%,2.7490%,30.8594%,3.9155%
93436,19MAY2016,252,1.9132%,0.0002,1.2931,0.3714,-0.9901,2.2887%,2.7508%,30.7782%,2.2175%
93436,20MAY2016,252,2.3558%,0.0002,1.2947,0.3822,-0.9903,2.2891%,2.7546%,30.9458%,0.7896%
93436,23MAY2016,252,-1.8431%,0.0001,1.2968,0.3774,-0.9820,2.2917%,2.7565%,30.8790%,-2.0372%
93436,24MAY2016,252,0.7816%,-0.0001,1.2929,0.3619,-0.9785,2.2929%,2.7570%,30.8294%,-1.6757%
93436,25MAY2016,252,0.7664%,0.0000,1.2993,0.3677,-0.9801,2.2908%,2.7574%,30.9809%,0.4584%
93436,26MAY2016,252,2.5230%,0.0000,1.3000,0.3590,-0.9976,2.2914%,2.7601%,31.0778%,2.0839%
93436,27MAY2016,252,-0.9240%,-0.0001,1.2980,0.3501,-0.9961,2.2942%,2.7607%,30.9418%,-1.8536%
93436,31MAY2016,252,0.0852%,-0.0000,1.2987,0.3463,-0.9974,2.2935%,2.7605%,30.9695%,-0.4534%
93436,01JUN2016,252,-1.6440%,-0.0001,1.2974,0.3271,-0.9956,2.2981%,2.7623%,30.7818%,-2.3259%
93436,02JUN2016,252,-0.2733%,-0.0002,1.2967,0.3316,-0.9876,2.2993%,2.7623%,30.7096%,-1.4138%
93436,03JUN2016,252,0.0137%,-0.0001,1.2959,0.3306,-0.9882,2.2995%,2.7612%,30.6429%,0.4795%
93436,06JUN2016,252,0.7717%,-0.0002,1.2961,0.3184,-0.9918,2.2985%,2.7604%,30.6629%,0.0681%
