PERMNO,DATE,n,RET,vwretd,swbeta,swalpha,ivol,tvol,R2
10107,06FEB2020,252,2.07%,0.26%,1.19,-0.00,0.82%,1.18%,51.66%
10107,07FEB2020,252,0.14%,-0.55%,1.20,-0.00,0.82%,1.18%,51.71%
10107,10FEB2020,252,2.62%,0.68%,1.20,-0.00,0.83%,1.19%,51.46%
10107,11FEB2020,252,-2.26%,0.34%,1.17,-0.00,0.86%,1.20%,48.51%
10107,12FEB2020,252,0.15%,0.64%,1.17,-0.00,0.87%,1.20%,47.90%
10107,13FEB2020,252,-0.54%,-0.08%,1.17,-0.00,0.87%,1.20%,47.88%
10107,14FEB2020,252,0.89%,0.17%,1.17,-0.00,0.87%,1.20%,47.45%
10107,18FEB2020,252,1.01%,-0.19%,1.17,-0.00,0.87%,1.20%,47.44%
10107,19FEB2020,252,0.30%,0.52%,1.18,-0.00,0.87%,1.20%,47.57%
10107,20FEB2020,252,-1.53%,-0.26%,1.19,-0.00,0.87%,1.20%,48.11%
10107,21FEB2020,252,-3.16%,-0.98%,1.27,-0.00,0.82%,1.22%,54.97%
10107,24FEB2020,252,-4.31%,-3.18%,1.29,-0.00,0.75%,1.25%,63.50%
10107,25FEB2020,252,-1.65%,-2.95%,1.20,-0.00,0.78%,1.25%,61.84%
10107,26FEB2020,252,1.25%,-0.54%,1.12,0.00,0.85%,1.26%,54.57%
10107,27FEB2020,252,-7.05%,-4.10%,1.20,0.00,0.82%,1.34%,62.37%
10107,28FEB2020,252,2.42%,-0.86%,1.18,0.00,0.85%,1.35%,59.93%
10107,02MAR2020,252,6.65%,4.03%,1.18,0.00,0.93%,1.41%,56.09%
10107,03MAR2020,252,-4.79%,-2.46%,1.13,0.00,1.06%,1.44%,45.47%
10107,04MAR2020,252,3.67%,3.76%,1.13,0.00,1.10%,1.46%,42.78%
10107,05MAR2020,252,-2.51%,-3.15%,1.13,0.00,1.11%,1.47%,43.05%
10107,06MAR2020,252,-2.83%,-1.78%,1.19,0.00,1.02%,1.48%,52.57%
10107,09MAR2020,252,-6.78%,-7.93%,1.13,0.00,1.06%,1.54%,53.30%
10107,10MAR2020,252,6.84%,4.44%,1.06,0.00,1.27%,1.59%,36.67%
10107,11MAR2020,252,-4.53%,-5.00%,1.03,0.00,1.23%,1.62%,42.48%
10107,12MAR2020,252,-9.48%,-9.68%,1.02,0.00,1.28%,1.74%,46.01%
10107,13MAR2020,252,14.22%,8.55%,0.70,0.00,1.81%,1.93%,11.66%
10107,16MAR2020,252,-14.74%,-11.82%,0.66,0.00,2.09%,2.18%,7.67%
10107,17MAR2020,252,8.23%,5.31%,0.22,0.00,2.23%,2.23%,0.55%
10107,18MAR2020,252,-4.21%,-5.96%,0.21,0.00,2.24%,2.25%,0.45%
10107,19MAR2020,252,1.65%,1.43%,0.12,0.00,2.25%,2.25%,0.14%
10107,20MAR2020,252,-3.76%,-3.72%,0.26,0.00,2.25%,2.26%,0.76%
10107,23MAR2020,252,-1.00%,-2.69%,0.24,0.00,2.25%,2.25%,0.60%
10107,24MAR2020,252,9.09%,9.16%,0.50,0.00,2.27%,2.32%,3.79%
10107,25MAR2020,252,-0.96%,1.64%,0.36,0.00,2.29%,2.32%,2.23%
10107,26MAR2020,252,6.26%,5.75%,0.43,0.00,2.31%,2.35%,3.34%
10107,27MAR2020,252,-4.11%,-3.30%,0.36,0.00,2.34%,2.36%,2.20%
10107,30MAR2020,252,7.03%,2.90%,0.32,0.00,2.38%,2.40%,1.60%
10107,31MAR2020,252,-1.57%,-1.23%,0.33,0.00,2.38%,2.40%,1.74%
10107,01APR2020,252,-3.55%,-4.50%,0.37,0.00,2.39%,2.42%,2.26%
10107,02APR2020,252,2.07%,1.95%,0.34,0.00,2.39%,2.42%,1.94%
10107,03APR2020,252,-0.92%,-1.58%,0.33,0.00,2.40%,2.42%,1.70%
10107,06APR2020,252,7.44%,6.79%,0.43,0.00,2.42%,2.46%,3.16%
10107,07APR2020,252,-1.08%,0.05%,0.38,0.00,2.43%,2.46%,2.47%
10107,08APR2020,252,1.00%,3.38%,0.37,0.00,2.43%,2.46%,2.53%
10107,09APR2020,252,0.01%,1.83%,0.36,0.00,2.43%,2.46%,2.43%
10107,13APR2020,252,0.22%,-1.01%,0.37,0.00,2.43%,2.46%,2.48%
10107,14APR2020,252,4.95%,2.82%,0.36,0.00,2.45%,2.48%,2.34%
10107,15APR2020,252,-1.05%,-2.31%,0.36,0.00,2.45%,2.48%,2.30%
10107,16APR2020,252,3.00%,0.42%,0.37,0.00,2.46%,2.49%,2.40%
10107,17APR2020,252,0.88%,2.77%,0.37,0.00,2.46%,2.49%,2.41%
10107,20APR2020,252,-1.98%,-1.56%,0.38,0.00,2.46%,2.49%,2.57%
10107,21APR2020,252,-4.14%,-2.92%,0.40,0.00,2.47%,2.50%,2.96%
10107,22APR2020,252,3.40%,2.19%,0.39,0.00,2.47%,2.51%,2.82%
10107,23APR2020,252,-1.21%,0.13%,0.38,0.00,2.48%,2.51%,2.58%
10107,24APR2020,252,1.83%,1.30%,0.39,0.00,2.47%,2.51%,2.78%
10107,27APR2020,252,-0.29%,1.75%,0.38,0.00,2.47%,2.51%,2.66%
10107,28APR2020,252,-2.44%,-0.23%,0.34,0.00,2.48%,2.51%,2.15%
10107,29APR2020,252,4.49%,2.89%,0.35,0.00,2.50%,2.53%,2.36%
10107,30APR2020,252,1.00%,-1.31%,0.34,0.00,2.49%,2.52%,2.22%
10107,01MAY2020,252,-2.59%,-2.80%,0.37,0.00,2.49%,2.53%,2.59%
10107,04MAY2020,252,2.45%,0.48%,0.35,0.00,2.50%,2.53%,2.41%
10107,05MAY2020,252,1.07%,0.87%,0.35,0.00,2.50%,2.53%,2.41%
10107,06MAY2020,252,0.98%,-0.59%,0.35,0.00,2.50%,2.52%,2.30%
10107,07MAY2020,252,0.58%,1.33%,0.35,0.00,2.50%,2.52%,2.31%
10107,08MAY2020,252,0.59%,1.86%,0.34,0.00,2.50%,2.52%,2.32%
10107,11MAY2020,252,1.12%,-0.04%,0.35,0.00,2.49%,2.52%,2.42%
10107,12MAY2020,252,-2.27%,-2.04%,0.36,0.00,2.49%,2.52%,2.65%
10107,13MAY2020,252,-1.51%,-1.90%,0.37,0.00,2.49%,2.52%,2.87%
10107,14MAY2020,252,0.43%,1.03%,0.37,0.00,2.49%,2.52%,2.75%
10107,15MAY2020,252,1.46%,0.52%,0.38,0.00,2.48%,2.52%,2.96%
10107,18MAY2020,252,0.96%,3.34%,0.37,0.00,2.48%,2.52%,2.96%
10107,19MAY2020,252,-0.69%,-0.97%,0.37,0.00,2.48%,2.52%,2.81%
10107,20MAY2020,252,1.38%,1.74%,0.37,0.00,2.48%,2.52%,2.82%
10107,21MAY2020,252,-1.20%,-0.66%,0.36,0.00,2.48%,2.52%,2.76%
10107,22MAY2020,252,0.04%,0.27%,0.36,0.00,2.48%,2.52%,2.69%
10107,26MAY2020,252,-1.06%,1.42%,0.34,0.00,2.49%,2.52%,2.47%
10107,27MAY2020,252,0.13%,1.50%,0.34,0.00,2.49%,2.52%,2.44%
10107,28MAY2020,252,-0.23%,-0.35%,0.33,0.00,2.49%,2.52%,2.37%
10107,29MAY2020,252,1.02%,0.47%,0.34,0.00,2.49%,2.52%,2.43%
10107,01JUN2020,252,-0.23%,0.66%,0.33,0.00,2.49%,2.52%,2.31%
10107,02JUN2020,252,1.14%,0.84%,0.34,0.00,2.48%,2.51%,2.50%
10107,03JUN2020,252,0.24%,1.49%,0.32,0.00,2.47%,2.50%,2.27%
10107,04JUN2020,252,-1.32%,-0.30%,0.29,0.00,2.48%,2.50%,1.85%
10107,05JUN2020,252,2.34%,2.50%,0.30,0.00,2.48%,2.50%,1.98%
10107,08JUN2020,252,0.62%,1.42%,0.29,0.00,2.48%,2.50%,1.84%
10107,09JUN2020,252,0.76%,-0.95%,0.29,0.00,2.48%,2.50%,1.80%
10107,10JUN2020,252,3.71%,-0.67%,0.20,0.00,2.50%,2.51%,0.92%
10107,11JUN2020,252,-5.37%,-5.82%,0.27,0.00,2.51%,2.53%,1.69%
10107,12JUN2020,252,0.79%,1.41%,0.26,0.00,2.51%,2.53%,1.63%
10107,15JUN2020,252,0.64%,1.07%,0.27,0.00,2.51%,2.53%,1.68%
10107,16JUN2020,252,2.45%,1.76%,0.28,0.00,2.51%,2.54%,1.83%
10107,17JUN2020,252,0.35%,-0.41%,0.27,0.00,2.51%,2.54%,1.77%
10107,18JUN2020,252,1.07%,0.12%,0.27,0.00,2.51%,2.54%,1.73%
10107,19JUN2020,252,-0.60%,-0.46%,0.27,0.00,2.51%,2.54%,1.71%
10107,22JUN2020,252,2.78%,0.67%,0.27,0.00,2.52%,2.54%,1.74%
10107,23JUN2020,252,0.67%,0.39%,0.27,0.00,2.52%,2.54%,1.74%
10107,24JUN2020,252,-2.02%,-2.57%,0.27,0.00,2.52%,2.54%,1.67%
10107,25JUN2020,252,1.26%,1.13%,0.26,0.00,2.52%,2.54%,1.56%
10107,26JUN2020,252,-2.00%,-2.29%,0.26,0.00,2.52%,2.54%,1.54%
10107,29JUN2020,252,1.07%,1.45%,0.26,0.00,2.52%,2.54%,1.58%
10107,30JUN2020,252,2.55%,1.47%,0.27,0.00,2.52%,2.55%,1.75%
10107,01JUL2020,252,0.58%,0.40%,0.27,0.00,2.52%,2.55%,1.76%
10107,02JUL2020,252,0.76%,0.50%,0.28,0.00,2.52%,2.55%,1.79%
10107,06JUL2020,252,2.15%,1.49%,0.28,0.00,2.52%,2.55%,1.84%
10107,07JUL2020,252,-1.16%,-1.03%,0.28,0.00,2.53%,2.55%,1.79%
10107,08JUL2020,252,2.20%,0.84%,0.27,0.00,2.53%,2.55%,1.73%
10107,09JUL2020,252,0.70%,-0.57%,0.27,0.00,2.53%,2.55%,1.74%
10107,10JUL2020,252,-0.30%,1.04%,0.27,0.00,2.53%,2.55%,1.74%
10107,13JUL2020,252,-3.09%,-1.12%,0.27,0.00,2.54%,2.56%,1.61%
10107,14JUL2020,252,0.62%,1.33%,0.27,0.00,2.54%,2.56%,1.62%
10107,15JUL2020,252,-0.15%,1.18%,0.26,0.00,2.54%,2.56%,1.55%
10107,16JUL2020,252,-1.98%,-0.40%,0.25,0.00,2.54%,2.56%,1.47%
10107,17JUL2020,252,-0.51%,0.36%,0.25,0.00,2.54%,2.56%,1.45%
10107,20JUL2020,252,4.30%,0.86%,0.26,0.00,2.55%,2.58%,1.60%
10107,21JUL2020,252,-1.35%,0.23%,0.26,0.00,2.56%,2.58%,1.52%
10107,22JUL2020,252,1.44%,0.51%,0.25,0.00,2.56%,2.58%,1.49%
10107,23JUL2020,252,-4.35%,-1.09%,0.27,0.00,2.57%,2.59%,1.65%
10107,24JUL2020,252,-0.61%,-0.70%,0.27,0.00,2.57%,2.59%,1.68%
10107,27JUL2020,252,1.27%,0.90%,0.27,0.00,2.57%,2.59%,1.66%
10107,28JUL2020,252,-0.90%,-0.69%,0.27,0.00,2.57%,2.59%,1.62%
10107,29JUL2020,252,1.01%,1.34%,0.27,0.00,2.57%,2.59%,1.59%
10107,30JUL2020,252,-0.08%,-0.38%,0.25,0.00,2.57%,2.59%,1.40%
10107,31JUL2020,252,0.54%,0.45%,0.26,0.00,2.57%,2.59%,1.52%
10107,03AUG2020,252,5.62%,0.87%,0.27,0.00,2.59%,2.61%,1.63%
10107,04AUG2020,252,-1.50%,0.45%,0.24,0.00,2.58%,2.60%,1.28%
10107,05AUG2020,252,-0.16%,0.75%,0.25,0.00,2.58%,2.60%,1.34%
10107,06AUG2020,252,1.60%,0.47%,0.25,0.00,2.58%,2.60%,1.36%
10107,07AUG2020,252,-1.79%,0.02%,0.24,0.00,2.58%,2.60%,1.26%
10107,10AUG2020,252,-1.99%,0.27%,0.24,0.00,2.58%,2.60%,1.29%
10107,11AUG2020,252,-2.34%,-0.79%,0.24,0.00,2.59%,2.60%,1.22%
10107,12AUG2020,252,2.86%,1.30%,0.25,0.00,2.59%,2.61%,1.38%
10107,13AUG2020,252,-0.23%,-0.06%,0.24,0.00,2.58%,2.60%,1.25%
10107,14AUG2020,252,0.10%,-0.07%,0.24,0.00,2.58%,2.60%,1.24%
10107,17AUG2020,252,0.66%,0.50%,0.23,0.00,2.58%,2.60%,1.14%
10107,18AUG2020,252,0.58%,0.14%,0.22,0.00,2.58%,2.59%,1.07%
10107,19AUG2020,252,-0.61%,-0.44%,0.23,0.00,2.58%,2.59%,1.10%
10107,20AUG2020,252,2.33%,0.28%,0.22,0.00,2.58%,2.60%,1.09%
10107,21AUG2020,252,-0.73%,0.16%,0.22,0.00,2.58%,2.60%,1.02%
10107,24AUG2020,252,0.31%,0.89%,0.20,0.00,2.58%,2.59%,0.89%
10107,25AUG2020,252,1.30%,0.34%,0.21,0.00,2.57%,2.59%,1.01%
10107,26AUG2020,252,2.16%,0.87%,0.22,0.00,2.58%,2.59%,1.06%
10107,27AUG2020,252,2.46%,0.17%,0.23,0.00,2.58%,2.59%,1.16%
10107,28AUG2020,252,1.03%,0.69%,0.23,0.00,2.58%,2.59%,1.10%
10107,31AUG2020,252,-1.48%,-0.16%,0.22,0.00,2.58%,2.59%,1.05%
10107,01SEP2020,252,0.77%,0.85%,0.22,0.00,2.58%,2.59%,1.08%
10107,02SEP2020,252,1.93%,1.21%,0.21,0.00,2.58%,2.59%,0.98%
10107,03SEP2020,252,-6.19%,-3.40%,0.26,0.00,2.61%,2.63%,1.43%
10107,04SEP2020,252,-1.40%,-0.81%,0.29,0.00,2.60%,2.63%,1.79%
10107,08SEP2020,252,-5.41%,-2.68%,0.31,0.00,2.62%,2.65%,2.07%
10107,09SEP2020,252,4.26%,1.98%,0.29,0.00,2.64%,2.66%,1.77%
10107,10SEP2020,252,-2.80%,-1.56%,0.29,0.00,2.64%,2.67%,1.75%
10107,11SEP2020,252,-0.65%,-0.02%,0.29,0.00,2.64%,2.67%,1.73%
10107,14SEP2020,252,0.68%,1.54%,0.29,0.00,2.64%,2.67%,1.75%
10107,15SEP2020,252,1.64%,0.54%,0.29,0.00,2.64%,2.67%,1.82%
10107,16SEP2020,252,-1.79%,-0.31%,0.30,0.00,2.65%,2.67%,1.87%
10107,17SEP2020,252,-1.04%,-0.79%,0.30,0.00,2.65%,2.67%,1.94%
10107,18SEP2020,252,-1.24%,-0.88%,0.31,0.00,2.64%,2.67%,2.11%
10107,21SEP2020,252,1.07%,-1.25%,0.31,0.00,2.64%,2.67%,2.03%
10107,22SEP2020,252,2.41%,0.93%,0.29,0.00,2.65%,2.67%,1.81%
10107,23SEP2020,252,-3.29%,-2.40%,0.30,0.00,2.66%,2.68%,1.92%
10107,24SEP2020,252,1.30%,0.20%,0.30,0.00,2.66%,2.68%,1.92%
10107,25SEP2020,252,2.28%,1.57%,0.31,0.00,2.66%,2.69%,2.13%
10107,28SEP2020,252,0.78%,1.66%,0.31,0.00,2.66%,2.68%,2.14%
10107,29SEP2020,252,-1.04%,-0.40%,0.31,0.00,2.66%,2.68%,2.11%
10107,30SEP2020,252,1.48%,0.69%,0.31,0.00,2.66%,2.68%,2.03%
10107,01OCT2020,252,1.01%,0.79%,0.30,0.00,2.66%,2.68%,1.92%
10107,02OCT2020,252,-2.95%,-0.77%,0.29,0.00,2.66%,2.69%,1.74%
10107,05OCT2020,252,2.03%,1.83%,0.28,0.00,2.67%,2.69%,1.67%
10107,06OCT2020,252,-2.12%,-1.19%,0.27,0.00,2.67%,2.69%,1.51%
10107,07OCT2020,252,1.90%,1.70%,0.27,0.00,2.67%,2.69%,1.52%
10107,08OCT2020,252,0.36%,0.85%,0.27,0.00,2.67%,2.69%,1.56%
10107,09OCT2020,252,2.48%,0.86%,0.28,0.00,2.67%,2.70%,1.71%
10107,12OCT2020,252,2.59%,1.35%,0.29,0.00,2.68%,2.70%,1.81%
10107,13OCT2020,252,0.66%,-0.50%,0.29,0.00,2.68%,2.70%,1.82%
10107,14OCT2020,252,-0.90%,-0.60%,0.30,0.00,2.67%,2.70%,1.85%
10107,15OCT2020,252,-0.54%,-0.08%,0.30,0.00,2.67%,2.70%,1.90%
10107,16OCT2020,252,0.00%,-0.07%,0.30,0.00,2.67%,2.70%,1.90%
10107,19OCT2020,252,-2.48%,-1.42%,0.31,0.00,2.67%,2.70%,2.03%
10107,20OCT2020,252,0.20%,0.38%,0.31,0.00,2.67%,2.70%,2.03%
10107,21OCT2020,252,0.07%,-0.34%,0.31,0.00,2.67%,2.70%,2.06%
10107,22OCT2020,252,0.04%,0.61%,0.31,0.00,2.67%,2.70%,2.05%
10107,23OCT2020,252,0.62%,0.38%,0.31,0.00,2.67%,2.70%,2.00%
10107,26OCT2020,252,-2.84%,-1.81%,0.32,0.00,2.67%,2.70%,2.16%
10107,27OCT2020,252,1.51%,-0.30%,0.29,0.00,2.68%,2.70%,1.84%
10107,28OCT2020,252,-4.96%,-3.28%,0.32,0.00,2.69%,2.72%,2.26%
10107,29OCT2020,252,1.01%,1.05%,0.32,0.00,2.69%,2.72%,2.18%
10107,30OCT2020,252,-1.10%,-1.31%,0.32,0.00,2.69%,2.72%,2.18%
10107,02NOV2020,252,-0.07%,1.21%,0.32,0.00,2.69%,2.72%,2.16%
10107,03NOV2020,252,2.03%,1.88%,0.33,0.00,2.69%,2.72%,2.41%
10107,04NOV2020,252,4.82%,1.96%,0.39,0.00,2.69%,2.74%,3.32%
10107,05NOV2020,252,3.19%,2.11%,0.41,0.00,2.69%,2.74%,3.73%
10107,06NOV2020,252,0.19%,-0.00%,0.41,0.00,2.69%,2.74%,3.74%
10107,09NOV2020,252,-2.38%,1.03%,0.40,0.00,2.70%,2.75%,3.63%
10107,10NOV2020,252,-3.38%,-0.06%,0.39,0.00,2.71%,2.76%,3.37%
10107,11NOV2020,252,2.63%,0.80%,0.39,0.00,2.72%,2.76%,3.33%
10107,12NOV2020,252,-0.51%,-0.97%,0.39,0.00,2.72%,2.76%,3.31%
10107,13NOV2020,252,0.50%,1.33%,0.38,0.00,2.72%,2.76%,3.31%
10107,16NOV2020,252,0.33%,1.23%,0.38,0.00,2.72%,2.76%,3.28%
10107,17NOV2020,252,-1.28%,-0.15%,0.38,0.00,2.72%,2.76%,3.28%
10107,18NOV2020,252,-1.31%,-0.90%,0.38,0.00,2.72%,2.76%,3.31%
10107,19NOV2020,252,0.63%,0.58%,0.38,0.00,2.72%,2.76%,3.28%
10107,20NOV2020,252,-0.96%,-0.43%,0.38,0.00,2.72%,2.77%,3.25%
10107,23NOV2020,252,-0.13%,0.80%,0.38,0.00,2.72%,2.77%,3.23%
10107,24NOV2020,252,1.78%,1.51%,0.38,0.00,2.72%,2.77%,3.31%
10107,25NOV2020,252,0.00%,0.02%,0.38,0.00,2.72%,2.77%,3.28%
10107,27NOV2020,252,0.64%,0.40%,0.38,0.00,2.72%,2.77%,3.27%
10107,30NOV2020,252,-0.54%,-0.57%,0.38,0.00,2.72%,2.77%,3.24%
10107,01DEC2020,252,1.00%,0.96%,0.37,0.00,2.72%,2.77%,3.15%
10107,02DEC2020,252,-0.39%,0.12%,0.37,0.00,2.72%,2.77%,3.13%
10107,03DEC2020,252,-0.52%,0.23%,0.37,0.00,2.72%,2.77%,3.10%
10107,04DEC2020,252,0.06%,1.05%,0.37,0.00,2.72%,2.77%,3.09%
10107,07DEC2020,252,-0.03%,-0.02%,0.37,0.00,2.72%,2.77%,3.07%
10107,08DEC2020,252,0.80%,0.43%,0.37,0.00,2.72%,2.77%,3.05%
10107,09DEC2020,252,-1.95%,-0.96%,0.37,0.00,2.73%,2.77%,3.08%
10107,10DEC2020,252,-0.60%,0.26%,0.37,0.00,2.73%,2.77%,3.10%
10107,11DEC2020,252,1.30%,-0.22%,0.37,0.00,2.73%,2.77%,3.05%
10107,14DEC2020,252,0.44%,-0.33%,0.37,0.00,2.73%,2.77%,3.02%
10107,15DEC2020,252,-0.03%,1.31%,0.37,0.00,2.73%,2.77%,3.00%
10107,16DEC2020,252,2.41%,0.14%,0.38,0.00,2.73%,2.77%,3.19%
10107,17DEC2020,252,0.06%,0.79%,0.38,0.00,2.73%,2.77%,3.19%
10107,18DEC2020,252,-0.38%,-0.21%,0.38,0.00,2.73%,2.77%,3.17%
10107,21DEC2020,252,1.83%,-0.29%,0.37,0.00,2.73%,2.77%,3.09%
10107,22DEC2020,252,0.61%,0.06%,0.37,0.00,2.73%,2.77%,3.09%
10107,23DEC2020,252,-1.30%,0.14%,0.37,0.00,2.73%,2.78%,3.07%
10107,24DEC2020,252,0.78%,0.23%,0.37,0.00,2.73%,2.78%,3.08%
10107,28DEC2020,252,0.99%,0.39%,0.37,0.00,2.73%,2.78%,3.08%
10107,29DEC2020,252,-0.36%,-0.36%,0.37,0.00,2.73%,2.78%,3.07%
10107,30DEC2020,252,-1.10%,0.33%,0.37,0.00,2.73%,2.78%,3.06%
10107,31DEC2020,251,0.33%,0.36%,0.37,0.00,2.74%,2.78%,3.05%
14593,02JAN2014,252,-1.41%,-0.88%,0.43,-0.00,1.79%,1.81%,2.59%
14593,03JAN2014,252,-2.20%,0.05%,0.50,-0.00,1.79%,1.82%,3.33%
14593,06JAN2014,252,0.55%,-0.33%,0.49,-0.00,1.78%,1.81%,3.31%
14593,07JAN2014,252,-0.72%,0.61%,0.49,-0.00,1.78%,1.81%,3.29%
14593,08JAN2014,252,0.63%,0.02%,0.49,-0.00,1.78%,1.81%,3.35%
14593,09JAN2014,252,-1.28%,0.01%,0.50,-0.00,1.78%,1.81%,3.45%
14593,10JAN2014,252,-0.67%,0.36%,0.50,-0.00,1.77%,1.81%,3.43%
14593,13JAN2014,252,0.52%,-1.16%,0.51,-0.00,1.77%,1.81%,3.47%
14593,14JAN2014,252,1.99%,1.03%,0.50,-0.00,1.76%,1.80%,3.48%
14593,15JAN2014,252,2.01%,0.51%,0.52,-0.00,1.75%,1.79%,3.76%
14593,16JAN2014,252,-0.56%,-0.03%,0.50,-0.00,1.74%,1.77%,3.57%
14593,17JAN2014,252,-2.45%,-0.35%,0.51,-0.00,1.74%,1.78%,3.72%
14593,21JAN2014,252,1.55%,0.34%,0.52,-0.00,1.74%,1.78%,3.77%
14593,22JAN2014,252,0.44%,0.15%,0.51,-0.00,1.75%,1.78%,3.66%
14593,23JAN2014,252,0.85%,-0.82%,0.47,-0.00,1.75%,1.78%,3.11%
14593,24JAN2014,252,-1.82%,-2.11%,0.54,-0.00,1.52%,1.57%,5.71%
14593,27JAN2014,252,0.81%,-0.66%,0.53,-0.00,1.52%,1.56%,5.44%
14593,28JAN2014,252,-7.99%,0.73%,0.61,-0.00,1.59%,1.65%,6.43%
14593,29JAN2014,252,-1.14%,-0.99%,0.61,-0.00,1.59%,1.64%,6.50%
14593,30JAN2014,252,-0.19%,1.15%,0.61,-0.00,1.59%,1.64%,6.54%
14593,31JAN2014,252,0.16%,-0.58%,0.61,-0.00,1.59%,1.64%,6.39%
14593,03FEB2014,252,0.19%,-2.32%,0.57,-0.00,1.59%,1.64%,5.94%
14593,04FEB2014,252,1.45%,0.76%,0.56,-0.00,1.59%,1.64%,5.73%
14593,05FEB2014,252,0.75%,-0.20%,0.58,-0.00,1.57%,1.62%,6.22%
14593,06FEB2014,252,0.58%,1.19%,0.58,-0.00,1.57%,1.62%,6.32%
14593,07FEB2014,252,1.40%,1.26%,0.58,-0.00,1.56%,1.62%,6.71%
14593,10FEB2014,252,1.79%,0.16%,0.62,-0.00,1.56%,1.62%,7.49%
14593,11FEB2014,252,1.32%,1.06%,0.62,-0.00,1.56%,1.62%,7.59%
14593,12FEB2014,252,-0.01%,0.12%,0.62,-0.00,1.55%,1.61%,7.70%
14593,13FEB2014,252,1.59%,0.70%,0.63,-0.00,1.55%,1.61%,7.96%
14593,14FEB2014,252,-0.08%,0.41%,0.62,-0.00,1.55%,1.61%,7.92%
14593,18FEB2014,252,0.37%,0.32%,0.63,-0.00,1.54%,1.61%,8.01%
14593,19FEB2014,252,-1.58%,-0.68%,0.62,-0.00,1.55%,1.61%,7.94%
14593,20FEB2014,252,-1.16%,0.64%,0.60,-0.00,1.55%,1.61%,7.43%
14593,21FEB2014,252,-1.11%,-0.08%,0.59,-0.00,1.55%,1.61%,7.13%
14593,24FEB2014,252,0.44%,0.62%,0.60,-0.00,1.55%,1.61%,7.47%
14593,25FEB2014,252,-1.04%,-0.13%,0.60,-0.00,1.54%,1.60%,7.27%
14593,26FEB2014,252,-0.90%,0.10%,0.60,-0.00,1.54%,1.60%,7.31%
14593,27FEB2014,252,1.99%,0.49%,0.62,-0.00,1.54%,1.61%,7.88%
14593,28FEB2014,252,-0.27%,0.17%,0.63,-0.00,1.54%,1.61%,8.04%
14593,03MAR2014,252,0.29%,-0.66%,0.64,-0.00,1.53%,1.60%,8.35%
14593,04MAR2014,252,0.66%,1.54%,0.66,-0.00,1.52%,1.59%,9.12%
14593,05MAR2014,252,0.21%,0.04%,0.65,-0.00,1.51%,1.58%,8.68%
14593,06MAR2014,252,-0.30%,0.17%,0.66,-0.00,1.51%,1.58%,9.02%
14593,07MAR2014,252,-0.06%,-0.08%,0.66,-0.00,1.51%,1.58%,8.87%
14593,10MAR2014,252,0.09%,-0.13%,0.65,-0.00,1.51%,1.58%,8.81%
14593,11MAR2014,252,0.97%,-0.55%,0.64,-0.00,1.51%,1.58%,8.52%
14593,12MAR2014,252,0.10%,0.13%,0.64,-0.00,1.50%,1.57%,8.51%
14593,13MAR2014,252,-1.11%,-1.11%,0.65,-0.00,1.50%,1.57%,8.72%
14593,14MAR2014,252,-1.12%,-0.14%,0.65,-0.00,1.50%,1.57%,8.82%
14593,17MAR2014,252,0.39%,0.83%,0.66,-0.00,1.49%,1.57%,9.12%
14593,18MAR2014,252,0.88%,0.77%,0.69,-0.00,1.48%,1.56%,10.15%
14593,19MAR2014,252,-0.03%,-0.68%,0.69,-0.00,1.48%,1.56%,10.18%
14593,20MAR2014,252,-0.48%,0.47%,0.69,-0.00,1.48%,1.56%,10.19%
14593,21MAR2014,252,0.79%,-0.29%,0.68,-0.00,1.48%,1.56%,9.97%
14593,24MAR2014,252,1.19%,-0.61%,0.68,-0.00,1.47%,1.56%,10.08%
14593,25MAR2014,252,1.08%,0.34%,0.67,-0.00,1.48%,1.56%,9.63%
14593,26MAR2014,252,-0.96%,-0.82%,0.67,-0.00,1.48%,1.56%,9.79%
14593,27MAR2014,252,-0.43%,-0.10%,0.69,-0.00,1.47%,1.55%,10.33%
14593,28MAR2014,252,-0.11%,0.45%,0.68,-0.00,1.47%,1.55%,10.16%
14593,31MAR2014,252,-0.02%,0.92%,0.67,-0.00,1.45%,1.53%,10.11%
14593,01APR2014,252,0.91%,0.83%,0.67,-0.00,1.45%,1.53%,10.44%
14593,02APR2014,252,0.17%,0.28%,0.68,-0.00,1.45%,1.53%,10.63%
14593,03APR2014,252,-0.69%,-0.31%,0.67,-0.00,1.45%,1.53%,10.48%
14593,04APR2014,252,-1.29%,-1.26%,0.69,-0.00,1.44%,1.53%,11.16%
14593,07APR2014,252,-1.57%,-1.17%,0.70,-0.00,1.44%,1.54%,11.68%
14593,08APR2014,252,-0.01%,0.54%,0.70,-0.00,1.44%,1.54%,11.61%
14593,09APR2014,252,1.31%,1.13%,0.68,-0.00,1.45%,1.53%,10.84%
14593,10APR2014,252,-1.29%,-2.08%,0.68,-0.00,1.45%,1.54%,11.19%
14593,11APR2014,252,-0.74%,-0.98%,0.67,-0.00,1.45%,1.53%,10.84%
14593,14APR2014,252,0.40%,0.65%,0.66,-0.00,1.45%,1.53%,10.32%
14593,15APR2014,252,-0.71%,0.52%,0.65,-0.00,1.44%,1.53%,10.66%
14593,16APR2014,252,0.20%,1.06%,0.62,-0.00,1.40%,1.48%,10.18%
14593,17APR2014,252,1.14%,0.23%,0.61,-0.00,1.40%,1.47%,9.84%
